datetime,machineID,comp,fail_flag,next_replace_time,time_between_maintenance,model,age
2015-09-01T06:00:00.000000,10,comp1,0,2015-09-16T06:00:00.000000,15,model3,10
2015-09-01T06:00:00.000000,10,comp3,0,2015-10-31T06:00:00.000000,60,model3,10
2015-09-16T06:00:00.000000,10,comp2,0,2015-10-01T06:00:00.000000,15,model3,10
2015-09-16T06:00:00.000000,10,comp1,0,2015-10-16T06:00:00.000000,30,model3,10
2015-10-01T06:00:00.000000,10,comp2,0,2015-10-16T06:00:00.000000,15,model3,10
2015-10-16T06:00:00.000000,10,comp2,0,2015-10-31T06:00:00.000000,15,model3,10
2015-10-31T06:00:00.000000,10,comp3,0,2015-11-15T06:00:00.000000,15,model3,10
2015-11-15T06:00:00.000000,10,comp4,0,2015-11-30T06:00:00.000000,15,model3,10
2015-11-15T06:00:00.000000,10,comp3,0,2015-12-15T06:00:00.000000,30,model3,10
2015-12-15T06:00:00.000000,10,comp3,0,2015-12-30T06:00:00.000000,15,model3,10
2014-06-01T06:00:00.000000,11,comp2,1,2015-01-20T06:00:00.000000,233,model2,6
2014-07-16T06:00:00.000000,11,comp1,0,2015-08-03T06:00:00.000000,383,model2,6
2014-07-16T06:00:00.000000,11,comp3,1,2015-02-19T06:00:00.000000,218,model2,6
2014-11-13T06:00:00.000000,11,comp4,0,2015-01-20T06:00:00.000000,68,model2,6
2015-01-20T06:00:00.000000,11,comp2,1,2015-04-20T06:00:00.000000,90,model2,6
2015-01-20T06:00:00.000000,11,comp4,0,2015-02-04T06:00:00.000000,15,model2,6
2015-02-04T06:00:00.000000,11,comp4,0,2015-04-05T06:00:00.000000,60,model2,6
2015-02-19T06:00:00.000000,11,comp3,1,2015-04-20T06:00:00.000000,60,model2,6
2015-04-05T06:00:00.000000,11,comp4,0,2015-05-05T06:00:00.000000,30,model2,6
2015-04-20T06:00:00.000000,11,comp2,0,2015-08-18T06:00:00.000000,120,model2,6
2015-04-20T06:00:00.000000,11,comp3,0,2015-05-05T06:00:00.000000,15,model2,6
2015-05-05T06:00:00.000000,11,comp4,0,2015-05-20T06:00:00.000000,15,model2,6
2015-05-05T06:00:00.000000,11,comp3,0,2015-05-20T06:00:00.000000,15,model2,6
2015-05-20T06:00:00.000000,11,comp3,0,2015-06-19T06:00:00.000000,30,model2,6
2015-05-20T06:00:00.000000,11,comp4,0,2015-06-04T06:00:00.000000,15,model2,6
2015-06-04T06:00:00.000000,11,comp4,0,2015-07-04T06:00:00.000000,30,model2,6
2015-06-19T06:00:00.000000,11,comp3,1,2015-10-02T06:00:00.000000,105,model2,6
2015-07-04T06:00:00.000000,11,comp4,0,2015-09-02T06:00:00.000000,60,model2,6
2015-08-03T06:00:00.000000,11,comp1,0,2015-08-18T06:00:00.000000,15,model2,6
2015-08-18T06:00:00.000000,11,comp2,0,2015-09-17T06:00:00.000000,30,model2,6
2015-08-18T06:00:00.000000,11,comp1,0,2015-12-01T06:00:00.000000,105,model2,6
2015-09-02T06:00:00.000000,11,comp4,0,2015-10-17T06:00:00.000000,45,model2,6
2015-10-02T06:00:00.000000,11,comp3,1,2015-12-16T06:00:00.000000,75,model2,6
2015-10-17T06:00:00.000000,11,comp4,0,2015-11-16T06:00:00.000000,30,model2,6
2015-12-01T06:00:00.000000,11,comp1,0,2015-12-31T06:00:00.000000,30,model2,6
2014-07-31T06:00:00.000000,12,comp3,0,2015-01-22T06:00:00.000000,175,model3,9
2014-08-15T06:00:00.000000,12,comp2,1,2015-01-07T06:00:00.000000,145,model3,9
2014-08-30T06:00:00.000000,12,comp4,0,2015-03-08T06:00:00.000000,190,model3,9
2014-11-13T06:00:00.000000,12,comp1,1,2015-01-07T06:00:00.000000,55,model3,9
2015-01-07T06:00:00.000000,12,comp1,0,2015-02-21T06:00:00.000000,45,model3,9
2015-01-07T06:00:00.000000,12,comp2,0,2015-02-06T06:00:00.000000,30,model3,9
2015-01-22T06:00:00.000000,12,comp3,0,2015-03-08T06:00:00.000000,45,model3,9
2015-02-06T06:00:00.000000,12,comp2,1,2015-03-23T06:00:00.000000,45,model3,9
2015-02-21T06:00:00.000000,12,comp1,0,2015-04-07T06:00:00.000000,45,model3,9
2015-03-08T06:00:00.000000,12,comp3,0,2015-04-22T06:00:00.000000,45,model3,9
2015-03-08T06:00:00.000000,12,comp4,0,2015-07-06T06:00:00.000000,120,model3,9
2015-03-23T06:00:00.000000,12,comp2,0,2015-04-07T06:00:00.000000,15,model3,9
2015-04-07T06:00:00.000000,12,comp2,0,2015-08-20T06:00:00.000000,135,model3,9
2015-04-07T06:00:00.000000,12,comp1,0,2015-05-07T06:00:00.000000,30,model3,9
2015-04-22T06:00:00.000000,12,comp3,0,2015-12-18T06:00:00.000000,240,model3,9
2015-05-07T06:00:00.000000,12,comp1,0,2015-05-22T06:00:00.000000,15,model3,9
2015-05-22T06:00:00.000000,12,comp1,1,2015-07-06T06:00:00.000000,45,model3,9
2015-07-06T06:00:00.000000,12,comp1,1,2015-09-04T06:00:00.000000,60,model3,9
2015-07-06T06:00:00.000000,12,comp4,0,2015-07-21T06:00:00.000000,15,model3,9
2015-07-21T06:00:00.000000,12,comp4,0,2015-08-05T06:00:00.000000,15,model3,9
2015-08-05T06:00:00.000000,12,comp4,0,2015-11-18T06:00:00.000000,105,model3,9
2015-08-20T06:00:00.000000,12,comp2,1,2015-10-04T06:00:00.000000,45,model3,9
2015-09-04T06:00:00.000000,12,comp1,0,2015-09-19T06:00:00.000000,15,model3,9
2015-09-19T06:00:00.000000,12,comp1,0,2015-10-19T06:00:00.000000,30,model3,9
2015-10-04T06:00:00.000000,12,comp2,0,2015-10-19T06:00:00.000000,15,model3,9
2015-10-19T06:00:00.000000,12,comp1,0,2015-11-18T06:00:00.000000,30,model3,9
2015-11-18T06:00:00.000000,12,comp1,0,2015-12-03T06:00:00.000000,15,model3,9
2014-06-16T06:00:00.000000,13,comp1,0,2015-02-10T06:00:00.000000,239,model1,15
2014-08-30T06:00:00.000000,13,comp4,1,2015-04-11T06:00:00.000000,224,model1,15
2014-11-28T06:00:00.000000,13,comp3,1,2015-04-11T06:00:00.000000,134,model1,15
2014-12-28T06:00:00.000000,13,comp2,0,2015-02-25T06:00:00.000000,59,model1,15
2015-02-10T06:00:00.000000,13,comp1,0,2015-03-27T06:00:00.000000,45,model1,15
2015-02-25T06:00:00.000000,13,comp2,0,2015-05-26T06:00:00.000000,90,model1,15
2015-03-27T06:00:00.000000,13,comp1,1,2015-08-24T06:00:00.000000,150,model1,15
2015-04-11T06:00:00.000000,13,comp3,0,2015-04-26T06:00:00.000000,15,model1,15
2015-04-11T06:00:00.000000,13,comp4,0,2015-04-26T06:00:00.000000,15,model1,15
2015-04-26T06:00:00.000000,13,comp3,1,2015-06-10T06:00:00.000000,45,model1,15
2015-04-26T06:00:00.000000,13,comp4,0,2015-05-11T06:00:00.000000,15,model1,15
2015-05-11T06:00:00.000000,13,comp4,1,2015-06-25T06:00:00.000000,45,model1,15
2015-05-26T06:00:00.000000,13,comp2,0,2015-06-10T06:00:00.000000,15,model1,15
2015-06-10T06:00:00.000000,13,comp2,1,2015-07-10T06:00:00.000000,30,model1,15
2015-06-10T06:00:00.000000,13,comp3,0,2015-06-25T06:00:00.000000,15,model1,15
2015-06-25T06:00:00.000000,13,comp4,0,2015-07-25T06:00:00.000000,30,model1,15
2015-06-25T06:00:00.000000,13,comp3,1,2015-08-24T06:00:00.000000,60,model1,15
2015-07-10T06:00:00.000000,13,comp2,1,2015-08-09T06:00:00.000000,30,model1,15
2015-07-25T06:00:00.000000,13,comp4,1,2015-09-23T06:00:00.000000,60,model1,15
2015-08-09T06:00:00.000000,13,comp2,0,2015-09-08T06:00:00.000000,30,model1,15
2015-08-24T06:00:00.000000,13,comp3,0,2015-09-23T06:00:00.000000,30,model1,15
2015-08-24T06:00:00.000000,13,comp1,1,2015-10-23T06:00:00.000000,60,model1,15
2015-09-08T06:00:00.000000,13,comp2,0,2015-11-07T06:00:00.000000,60,model1,15
2015-09-23T06:00:00.000000,13,comp3,0,2015-10-08T06:00:00.000000,15,model1,15
2015-09-23T06:00:00.000000,13,comp4,1,2015-12-07T06:00:00.000000,75,model1,15
2015-10-08T06:00:00.000000,13,comp3,0,2015-11-07T06:00:00.000000,30,model1,15
2015-10-23T06:00:00.000000,13,comp1,1,2015-12-22T06:00:00.000000,60,model1,15
2015-11-07T06:00:00.000000,13,comp3,0,2015-11-22T06:00:00.000000,15,model1,15
2015-11-07T06:00:00.000000,13,comp2,1,2015-12-22T06:00:00.000000,45,model1,15
2014-07-16T06:00:00.000000,14,comp4,0,2015-04-01T06:00:00.000000,259,model3,1
2014-07-31T06:00:00.000000,14,comp1,0,2015-01-01T06:00:00.000000,154,model3,1
2014-10-14T06:00:00.000000,14,comp2,1,2015-01-31T06:00:00.000000,109,model3,1
2014-11-13T06:00:00.000000,14,comp3,0,2015-01-16T06:00:00.000000,64,model3,1
2015-01-01T06:00:00.000000,14,comp1,1,2015-03-02T06:00:00.000000,60,model3,1
2015-01-16T06:00:00.000000,14,comp3,0,2015-01-31T06:00:00.000000,15,model3,1
2015-01-31T06:00:00.000000,14,comp2,0,2015-05-01T06:00:00.000000,90,model3,1
2015-01-31T06:00:00.000000,14,comp3,0,2015-02-15T06:00:00.000000,15,model3,1
2015-02-15T06:00:00.000000,14,comp3,0,2015-05-01T06:00:00.000000,75,model3,1
2015-03-02T06:00:00.000000,14,comp1,0,2015-03-17T06:00:00.000000,15,model3,1
2015-03-17T06:00:00.000000,14,comp1,0,2015-05-31T06:00:00.000000,75,model3,1
2015-04-01T06:00:00.000000,14,comp4,0,2015-04-16T06:00:00.000000,15,model3,1
2015-04-16T06:00:00.000000,14,comp4,0,2015-05-16T06:00:00.000000,30,model3,1
2015-05-01T06:00:00.000000,14,comp2,0,2015-05-16T06:00:00.000000,15,model3,1
2015-05-01T06:00:00.000000,14,comp3,0,2015-06-30T06:00:00.000000,60,model3,1
2015-05-16T06:00:00.000000,14,comp2,1,2015-07-30T06:00:00.000000,75,model3,1
2015-05-16T06:00:00.000000,14,comp4,0,2015-06-15T06:00:00.000000,30,model3,1
2015-05-31T06:00:00.000000,14,comp1,1,2015-07-15T06:00:00.000000,45,model3,1
2015-06-15T06:00:00.000000,14,comp4,0,2015-11-12T06:00:00.000000,150,model3,1
2015-06-30T06:00:00.000000,14,comp3,0,2015-07-15T06:00:00.000000,15,model3,1
2015-07-15T06:00:00.000000,14,comp1,0,2015-08-14T06:00:00.000000,30,model3,1
2015-07-15T06:00:00.000000,14,comp3,0,2015-07-30T06:00:00.000000,15,model3,1
2015-07-30T06:00:00.000000,14,comp3,0,2015-09-28T06:00:00.000000,60,model3,1
2015-07-30T06:00:00.000000,14,comp2,0,2015-08-29T06:00:00.000000,30,model3,1
2015-08-14T06:00:00.000000,14,comp1,0,2015-08-29T06:00:00.000000,15,model3,1
2015-08-29T06:00:00.000000,14,comp1,0,2015-10-13T06:00:00.000000,45,model3,1
2015-08-29T06:00:00.000000,14,comp2,0,2015-09-13T06:00:00.000000,15,model3,1
2015-09-13T06:00:00.000000,14,comp2,0,2015-09-28T06:00:00.000000,15,model3,1
2015-09-28T06:00:00.000000,14,comp3,0,2015-10-28T06:00:00.000000,30,model3,1
2015-09-28T06:00:00.000000,14,comp2,0,2015-11-12T06:00:00.000000,45,model3,1
2015-10-28T06:00:00.000000,14,comp3,0,2015-11-27T06:00:00.000000,30,model3,1
2015-11-12T06:00:00.000000,14,comp4,0,2015-12-27T06:00:00.000000,45,model3,1
2015-11-12T06:00:00.000000,14,comp2,0,2015-11-27T06:00:00.000000,15,model3,1
2015-11-27T06:00:00.000000,14,comp2,0,2015-12-12T06:00:00.000000,15,model3,1
2014-06-16T06:00:00.000000,15,comp1,0,2015-02-04T06:00:00.000000,233,model3,14
2014-08-15T06:00:00.000000,15,comp2,1,2015-01-20T06:00:00.000000,158,model3,14
2014-08-30T06:00:00.000000,15,comp4,1,2015-01-20T06:00:00.000000,143,model3,14
2014-12-13T06:00:00.000000,15,comp3,0,2015-02-19T06:00:00.000000,68,model3,14
2015-01-20T06:00:00.000000,15,comp4,1,2015-11-01T06:00:00.000000,285,model3,14
2015-01-20T06:00:00.000000,15,comp2,0,2015-04-20T06:00:00.000000,90,model3,14
2015-02-04T06:00:00.000000,15,comp1,0,2015-03-06T06:00:00.000000,30,model3,14
2015-02-19T06:00:00.000000,15,comp3,0,2015-04-05T06:00:00.000000,45,model3,14
2015-03-06T06:00:00.000000,15,comp1,1,2015-06-04T06:00:00.000000,90,model3,14
2015-04-05T06:00:00.000000,15,comp3,0,2015-05-20T06:00:00.000000,45,model3,14
2015-04-20T06:00:00.000000,15,comp2,0,2015-05-05T06:00:00.000000,15,model3,14
2015-05-05T06:00:00.000000,15,comp2,0,2015-06-04T06:00:00.000000,30,model3,14
2015-05-20T06:00:00.000000,15,comp3,0,2015-08-18T06:00:00.000000,90,model3,14
2015-06-04T06:00:00.000000,15,comp2,0,2015-06-19T06:00:00.000000,15,model3,14
2015-06-04T06:00:00.000000,15,comp1,0,2015-06-19T06:00:00.000000,15,model3,14
2015-06-19T06:00:00.000000,15,comp2,0,2015-08-03T06:00:00.000000,45,model3,14
2015-06-19T06:00:00.000000,15,comp1,1,2015-08-03T06:00:00.000000,45,model3,14
2015-08-03T06:00:00.000000,15,comp2,0,2015-10-02T06:00:00.000000,60,model3,14
2015-08-03T06:00:00.000000,15,comp1,0,2015-09-17T06:00:00.000000,45,model3,14
2015-08-18T06:00:00.000000,15,comp3,0,2015-09-02T06:00:00.000000,15,model3,14
2015-10-02T06:00:00.000000,15,comp2,1,2015-11-01T06:00:00.000000,30,model3,14
2015-11-01T06:00:00.000000,15,comp2,0,2015-12-16T06:00:00.000000,45,model3,14
2015-11-01T06:00:00.000000,15,comp4,1,2015-12-31T06:00:00.000000,60,model3,14
2015-12-16T06:00:00.000000,15,comp2,0,2015-12-31T06:00:00.000000,15,model3,14
2014-06-01T06:00:00.000000,16,comp4,0,2015-02-16T06:00:00.000000,260,model1,3
2014-10-14T06:00:00.000000,16,comp2,0,2015-02-01T06:00:00.000000,110,model1,3
2014-10-29T06:00:00.000000,16,comp3,1,2015-03-03T06:00:00.000000,125,model1,3
2014-11-13T06:00:00.000000,16,comp1,1,2015-01-17T06:00:00.000000,65,model1,3
2015-01-17T06:00:00.000000,16,comp1,1,2015-04-02T06:00:00.000000,75,model1,3
2015-02-01T06:00:00.000000,16,comp2,0,2015-03-18T06:00:00.000000,45,model1,3
2015-02-16T06:00:00.000000,16,comp4,0,2015-04-17T06:00:00.000000,60,model1,3
2015-03-03T06:00:00.000000,16,comp3,0,2015-03-18T06:00:00.000000,15,model1,3
2015-03-18T06:00:00.000000,16,comp3,1,2015-05-17T06:00:00.000000,60,model1,3
2015-03-18T06:00:00.000000,16,comp2,1,2015-06-01T06:00:00.000000,75,model1,3
2015-04-02T06:00:00.000000,16,comp1,0,2015-05-02T06:00:00.000000,30,model1,3
2015-04-17T06:00:00.000000,16,comp4,0,2015-07-16T06:00:00.000000,90,model1,3
2015-05-02T06:00:00.000000,16,comp1,1,2015-06-16T06:00:00.000000,45,model1,3
2015-05-17T06:00:00.000000,16,comp3,1,2015-07-01T06:00:00.000000,45,model1,3
2015-06-01T06:00:00.000000,16,comp2,1,2015-07-01T06:00:00.000000,30,model1,3
2015-06-16T06:00:00.000000,16,comp1,0,2015-08-15T06:00:00.000000,60,model1,3
2015-07-01T06:00:00.000000,16,comp3,1,2015-08-15T06:00:00.000000,45,model1,3
2015-07-01T06:00:00.000000,16,comp2,1,2015-11-28T06:00:00.000000,150,model1,3
2015-07-16T06:00:00.000000,16,comp4,0,2015-09-14T06:00:00.000000,60,model1,3
2015-08-15T06:00:00.000000,16,comp3,1,2015-10-14T06:00:00.000000,60,model1,3
2015-08-15T06:00:00.000000,16,comp1,0,2015-09-14T06:00:00.000000,30,model1,3
2015-09-14T06:00:00.000000,16,comp4,0,2015-10-29T06:00:00.000000,45,model1,3
2015-09-14T06:00:00.000000,16,comp1,0,2015-11-13T06:00:00.000000,60,model1,3
2015-10-29T06:00:00.000000,16,comp4,0,2015-11-13T06:00:00.000000,15,model1,3
2015-11-13T06:00:00.000000,16,comp1,0,2015-12-13T06:00:00.000000,30,model1,3
2014-08-15T06:00:00.000000,17,comp3,1,2015-01-16T06:00:00.000000,154,model1,14
2014-08-30T06:00:00.000000,17,comp2,1,2015-02-15T06:00:00.000000,169,model1,14
2014-09-29T06:00:00.000000,17,comp4,0,2015-01-01T06:00:00.000000,94,model1,14
2014-11-28T06:00:00.000000,17,comp1,0,2015-01-31T06:00:00.000000,64,model1,14
2015-01-01T06:00:00.000000,17,comp4,0,2015-01-31T06:00:00.000000,30,model1,14
2015-01-16T06:00:00.000000,17,comp3,1,2015-03-17T06:00:00.000000,60,model1,14
2015-01-31T06:00:00.000000,17,comp1,0,2015-02-15T06:00:00.000000,15,model1,14
2015-01-31T06:00:00.000000,17,comp4,1,2015-04-01T06:00:00.000000,60,model1,14
2015-02-15T06:00:00.000000,17,comp2,1,2015-04-01T06:00:00.000000,45,model1,14
2015-02-15T06:00:00.000000,17,comp1,1,2015-05-16T06:00:00.000000,90,model1,14
2015-03-17T06:00:00.000000,17,comp3,1,2015-06-15T06:00:00.000000,90,model1,14
2015-04-01T06:00:00.000000,17,comp2,0,2015-05-16T06:00:00.000000,45,model1,14
2015-04-01T06:00:00.000000,17,comp4,0,2015-04-16T06:00:00.000000,15,model1,14
2015-04-16T06:00:00.000000,17,comp4,0,2015-05-01T06:00:00.000000,15,model1,14
2015-05-01T06:00:00.000000,17,comp4,0,2015-05-31T06:00:00.000000,30,model1,14
2015-05-16T06:00:00.000000,17,comp2,1,2015-07-15T06:00:00.000000,60,model1,14
2015-05-16T06:00:00.000000,17,comp1,1,2015-07-30T06:00:00.000000,75,model1,14
2015-05-31T06:00:00.000000,17,comp4,1,2015-08-29T06:00:00.000000,90,model1,14
2015-06-15T06:00:00.000000,17,comp3,1,2015-10-28T06:00:00.000000,135,model1,14
2015-07-15T06:00:00.000000,17,comp2,0,2015-07-30T06:00:00.000000,15,model1,14
2015-07-30T06:00:00.000000,17,comp2,0,2015-08-14T06:00:00.000000,15,model1,14
2015-07-30T06:00:00.000000,17,comp1,1,2015-12-27T06:00:00.000000,150,model1,14
2015-08-14T06:00:00.000000,17,comp2,0,2015-09-13T06:00:00.000000,30,model1,14
2015-08-29T06:00:00.000000,17,comp4,1,2015-10-28T06:00:00.000000,60,model1,14
2015-09-13T06:00:00.000000,17,comp2,1,2015-11-27T06:00:00.000000,75,model1,14
2015-10-28T06:00:00.000000,17,comp3,0,2015-11-12T06:00:00.000000,15,model1,14
2015-11-12T06:00:00.000000,17,comp3,0,2015-11-27T06:00:00.000000,15,model1,14
2015-11-27T06:00:00.000000,17,comp3,0,2015-12-12T06:00:00.000000,15,model1,14
2014-06-01T06:00:00.000000,18,comp3,0,2015-04-15T06:00:00.000000,318,model3,15
2014-06-16T06:00:00.000000,18,comp4,1,2015-01-30T06:00:00.000000,228,model3,15
2014-08-15T06:00:00.000000,18,comp2,0,2015-02-14T06:00:00.000000,183,model3,15
2014-11-28T06:00:00.000000,18,comp1,1,2015-03-31T06:00:00.000000,123,model3,15
2015-01-30T06:00:00.000000,18,comp4,0,2015-02-14T06:00:00.000000,15,model3,15
2015-02-14T06:00:00.000000,18,comp4,1,2015-05-15T06:00:00.000000,90,model3,15
2015-02-14T06:00:00.000000,18,comp2,0,2015-03-01T06:00:00.000000,15,model3,15
2015-03-01T06:00:00.000000,18,comp2,0,2015-05-15T06:00:00.000000,75,model3,15
2015-03-31T06:00:00.000000,18,comp1,0,2015-04-15T06:00:00.000000,15,model3,15
2015-04-15T06:00:00.000000,18,comp1,0,2015-08-13T06:00:00.000000,120,model3,15
2015-04-15T06:00:00.000000,18,comp3,0,2015-05-30T06:00:00.000000,45,model3,15
2015-05-15T06:00:00.000000,18,comp2,1,2015-06-29T06:00:00.000000,45,model3,15
2015-05-15T06:00:00.000000,18,comp4,1,2015-08-28T06:00:00.000000,105,model3,15
2015-05-30T06:00:00.000000,18,comp3,0,2015-07-14T06:00:00.000000,45,model3,15
2015-06-29T06:00:00.000000,18,comp2,1,2015-07-29T06:00:00.000000,30,model3,15
2015-07-14T06:00:00.000000,18,comp3,0,2015-07-29T06:00:00.000000,15,model3,15
2015-07-29T06:00:00.000000,18,comp2,0,2015-08-13T06:00:00.000000,15,model3,15
2015-07-29T06:00:00.000000,18,comp3,0,2015-11-11T06:00:00.000000,105,model3,15
2015-08-13T06:00:00.000000,18,comp1,0,2015-10-12T06:00:00.000000,60,model3,15
2015-08-13T06:00:00.000000,18,comp2,1,2015-09-12T06:00:00.000000,30,model3,15
2015-08-28T06:00:00.000000,18,comp4,0,2015-09-12T06:00:00.000000,15,model3,15
2015-09-12T06:00:00.000000,18,comp4,1,2015-10-27T06:00:00.000000,45,model3,15
2015-10-12T06:00:00.000000,18,comp1,0,2015-12-26T06:00:00.000000,75,model3,15
2015-11-11T06:00:00.000000,18,comp3,0,2015-11-26T06:00:00.000000,15,model3,15
2014-06-01T06:00:00.000000,19,comp4,1,2015-02-27T06:00:00.000000,271,model3,17
2014-07-01T06:00:00.000000,19,comp1,1,2015-01-13T06:00:00.000000,196,model3,17
2014-08-15T06:00:00.000000,19,comp2,0,2015-01-28T06:00:00.000000,166,model3,17
2014-12-13T06:00:00.000000,19,comp3,0,2015-03-14T06:00:00.000000,91,model3,17
2015-01-13T06:00:00.000000,19,comp1,0,2015-01-28T06:00:00.000000,15,model3,17
2015-01-28T06:00:00.000000,19,comp1,0,2015-02-12T06:00:00.000000,15,model3,17
2015-01-28T06:00:00.000000,19,comp2,0,2015-04-28T06:00:00.000000,90,model3,17
2015-02-12T06:00:00.000000,19,comp1,0,2015-04-13T06:00:00.000000,60,model3,17
2015-02-27T06:00:00.000000,19,comp4,1,2015-04-13T06:00:00.000000,45,model3,17
2015-03-14T06:00:00.000000,19,comp3,0,2015-04-28T06:00:00.000000,45,model3,17
2015-04-13T06:00:00.000000,19,comp1,0,2015-05-13T06:00:00.000000,30,model3,17
2015-04-13T06:00:00.000000,19,comp4,1,2015-06-27T06:00:00.000000,75,model3,17
2015-04-28T06:00:00.000000,19,comp2,0,2015-05-13T06:00:00.000000,15,model3,17
2015-04-28T06:00:00.000000,19,comp3,0,2015-07-27T06:00:00.000000,90,model3,17
2015-05-13T06:00:00.000000,19,comp1,0,2015-05-28T06:00:00.000000,15,model3,17
2015-05-13T06:00:00.000000,19,comp2,0,2015-05-28T06:00:00.000000,15,model3,17
2015-05-28T06:00:00.000000,19,comp1,0,2015-06-12T06:00:00.000000,15,model3,17
2015-05-28T06:00:00.000000,19,comp2,0,2015-06-27T06:00:00.000000,30,model3,17
2015-06-12T06:00:00.000000,19,comp1,0,2015-07-12T06:00:00.000000,30,model3,17
2015-06-27T06:00:00.000000,19,comp4,1,2015-09-10T06:00:00.000000,75,model3,17
2015-06-27T06:00:00.000000,19,comp2,0,2015-09-25T06:00:00.000000,90,model3,17
2015-07-12T06:00:00.000000,19,comp1,0,2015-08-11T06:00:00.000000,30,model3,17
2015-07-27T06:00:00.000000,19,comp3,0,2015-08-11T06:00:00.000000,15,model3,17
2015-08-11T06:00:00.000000,19,comp1,1,2015-12-09T06:00:00.000000,120,model3,17
2015-08-11T06:00:00.000000,19,comp3,0,2015-08-26T06:00:00.000000,15,model3,17
2015-08-26T06:00:00.000000,19,comp3,0,2015-10-10T06:00:00.000000,45,model3,17
2015-09-10T06:00:00.000000,19,comp4,1,2015-11-24T06:00:00.000000,75,model3,17
2015-09-25T06:00:00.000000,19,comp2,0,2015-10-10T06:00:00.000000,15,model3,17
2015-10-10T06:00:00.000000,19,comp2,0,2015-10-25T06:00:00.000000,15,model3,17
2015-12-09T06:00:00.000000,19,comp1,0,2015-12-24T06:00:00.000000,15,model3,17
2014-06-01T06:00:00.000000,20,comp1,0,2015-03-05T06:00:00.000000,277,model2,16
2014-06-01T06:00:00.000000,20,comp2,1,2015-01-04T06:00:00.000000,217,model2,16
2014-07-01T06:00:00.000000,20,comp4,1,2015-01-19T06:00:00.000000,202,model2,16
2014-10-29T06:00:00.000000,20,comp3,1,2015-02-03T06:00:00.000000,97,model2,16
2015-01-04T06:00:00.000000,20,comp2,0,2015-02-03T06:00:00.000000,30,model2,16
2015-01-19T06:00:00.000000,20,comp4,1,2015-04-19T06:00:00.000000,90,model2,16
2015-02-03T06:00:00.000000,20,comp2,1,2015-03-20T06:00:00.000000,45,model2,16
2015-02-03T06:00:00.000000,20,comp3,0,2015-02-18T06:00:00.000000,15,model2,16
2015-02-18T06:00:00.000000,20,comp3,1,2015-04-04T06:00:00.000000,45,model2,16
2015-03-05T06:00:00.000000,20,comp1,0,2015-03-20T06:00:00.000000,15,model2,16
2015-03-20T06:00:00.000000,20,comp1,0,2015-04-04T06:00:00.000000,15,model2,16
2015-03-20T06:00:00.000000,20,comp2,0,2015-06-18T06:00:00.000000,90,model2,16
2015-04-04T06:00:00.000000,20,comp1,1,2015-07-18T06:00:00.000000,105,model2,16
2015-04-04T06:00:00.000000,20,comp3,0,2015-04-19T06:00:00.000000,15,model2,16
2015-04-19T06:00:00.000000,20,comp4,0,2015-05-04T06:00:00.000000,15,model2,16
2015-04-19T06:00:00.000000,20,comp3,1,2015-10-31T06:00:00.000000,195,model2,16
2015-05-04T06:00:00.000000,20,comp4,1,2015-08-17T06:00:00.000000,105,model2,16
2015-06-18T06:00:00.000000,20,comp2,0,2015-07-03T06:00:00.000000,15,model2,16
2015-07-03T06:00:00.000000,20,comp2,0,2015-08-02T06:00:00.000000,30,model2,16
2015-07-18T06:00:00.000000,20,comp1,0,2015-08-02T06:00:00.000000,15,model2,16
2015-08-02T06:00:00.000000,20,comp2,1,2015-10-01T06:00:00.000000,60,model2,16
2015-08-02T06:00:00.000000,20,comp1,0,2015-09-16T06:00:00.000000,45,model2,16
2015-08-17T06:00:00.000000,20,comp4,0,2015-09-01T06:00:00.000000,15,model2,16
2015-09-01T06:00:00.000000,20,comp4,1,2015-12-30T06:00:00.000000,120,model2,16
2015-09-16T06:00:00.000000,20,comp1,0,2015-10-16T06:00:00.000000,30,model2,16
2015-10-01T06:00:00.000000,20,comp2,1,2015-11-15T06:00:00.000000,45,model2,16
2015-10-16T06:00:00.000000,20,comp1,1,2015-12-15T06:00:00.000000,60,model2,16
2015-10-31T06:00:00.000000,20,comp3,0,2015-11-15T06:00:00.000000,15,model2,16
2015-11-15T06:00:00.000000,20,comp3,0,2015-11-30T06:00:00.000000,15,model2,16
2014-06-01T06:00:00.000000,21,comp3,1,2015-01-23T06:00:00.000000,236,model2,14
